;IDIndikator;Indikator;mes;god;idter;nter;vrednost;CreateDate;LastUpdate;IDLegenda;nIzvorI
9764;IND01G07;Степен развијености ЈЛС према Закону о регионалном развоју;0;2014;80039;Алибунар;III група;2/10/2017 8:48:45 AM;2/10/2017 8:48:45 AM;A;Министарство привреде
9765;IND01G08;Степен развијености е-управе;0;2015;80039;Алибунар;0.355062496418722;6/15/2017 1:26:49 PM;6/15/2017 1:26:49 PM;A;Канцеларија за информационе технологије и електронску управу (ИТЕ)
9766;IND01G10;Укупна дужина водоводне мреже;0;2017;80039;Алибунар;405;4/4/2019 11:17:56 AM;4/4/2019 11:31:00 AM;A;Републички завод за статистику (РЗС)
9767;IND01G1001;Број становника према Попису 2011;0;2011;80039;Алибунар;20151;2/10/2017 9:32:24 AM;2/10/2017 9:32:24 AM;A;Републички завод за статистику (РЗС)
9768;IND01G1002;Број домаћинстава према Попису 2011;0;2011;80039;Алибунар;6943;2/10/2017 9:20:42 AM;4/12/2017 1:01:02 PM;A;Републички завод за статистику (РЗС)
9769;IND01G11;Укупна дужина канализационе мреже;0;2017;80039;Алибунар;73;4/4/2019 12:04:39 PM;4/4/2019 2:34:50 PM;A;Републички завод за статистику (РЗС)
9770;IND02G01;Број великих предузећа ;0;2017;80039;Алибунар;0;8/21/2018 5:04:05 PM;8/21/2018 5:04:05 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9771;IND02G02;Број средњих предузећа ;0;2017;80039;Алибунар;1;8/21/2018 5:04:05 PM;8/21/2018 5:04:05 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9772;IND02G03;Број малих предузећа ;0;2017;80039;Алибунар;18;8/21/2018 5:04:05 PM;8/21/2018 5:04:05 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9773;IND02G04;Број микро предузећа;0;2017;80039;Алибунар;143;8/21/2018 5:04:05 PM;8/21/2018 5:04:05 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9774;IND02G05;Број без ознаке за величину;0;2017;80039;Алибунар;34;8/21/2018 5:04:05 PM;8/21/2018 5:04:05 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9775;IND02M01;Број активних привредних друштава;5;2021;80039;Алибунар;159;6/8/2021 3:37:40 PM;6/8/2021 3:37:40 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9776;IND02M02;Број активних привредних друштава по NACE Rev.2  (сектор A);5;2021;80039;Алибунар;24;6/8/2021 3:37:40 PM;6/8/2021 3:37:40 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9777;IND02M03;Број активних привредних друштава по NACE Rev.2  (сектор B);5;2021;80039;Алибунар;1;6/8/2021 3:37:40 PM;6/8/2021 3:37:40 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9778;IND02M04;Број активних привредних друштава по NACE Rev.2  (сектор C);5;2021;80039;Алибунар;25;6/8/2021 3:37:40 PM;6/8/2021 3:37:40 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9779;IND02M05;Број активних привредних друштава по NACE Rev.2  (сектор D);5;2021;80039;Алибунар;8;6/8/2021 3:37:40 PM;6/8/2021 3:37:40 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9780;IND02M06;Број активних привредних друштава по NACE Rev.2  (сектор E);5;2021;80039;Алибунар;3;6/8/2021 3:37:40 PM;6/8/2021 3:37:40 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9781;IND02M07;Број активних привредних друштава по NACE Rev.2  (сектор F);5;2021;80039;Алибунар;3;6/8/2021 3:37:40 PM;6/8/2021 3:37:40 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9782;IND02M08;Број активних привредних друштава по NACE Rev.2  (сектор G);5;2021;80039;Алибунар;57;6/8/2021 3:37:40 PM;6/8/2021 3:37:40 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9783;IND02M09;Број активних привредних друштава по NACE Rev.2  (сектор H);5;2021;80039;Алибунар;9;6/8/2021 3:37:40 PM;6/8/2021 3:37:40 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9784;IND02M10;Број активних привредних друштава по NACE Rev.2  (сектор I);5;2021;80039;Алибунар;3;6/8/2021 3:37:40 PM;6/8/2021 3:37:40 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9785;IND02M11;Број активних привредних друштава по NACE Rev.2  (сектор J);5;2021;80039;Алибунар;6;6/8/2021 3:37:40 PM;6/8/2021 3:37:40 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9786;IND02M12;Број активних привредних друштава по NACE Rev.2  (сектор K);5;2021;80039;Алибунар;2;6/8/2021 3:37:40 PM;6/8/2021 3:37:40 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9787;IND02M13;Број активних привредних друштава по NACE Rev.2  (сектор L);5;2021;80039;Алибунар;1;6/8/2021 3:37:40 PM;6/8/2021 3:37:40 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9788;IND02M14;Број активних привредних друштава по NACE Rev.2  (сектор M);5;2021;80039;Алибунар;11;6/8/2021 3:37:40 PM;6/8/2021 3:37:40 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9789;IND02M15;Број активних привредних друштава по NACE Rev.2  (сектор N);5;2021;80039;Алибунар;3;6/8/2021 3:37:40 PM;6/8/2021 3:37:40 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9790;IND02M16;Број активних привредних друштава по NACE Rev.2  (сектор O);5;2021;80039;Алибунар;0;6/8/2021 3:37:40 PM;6/8/2021 3:37:40 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9791;IND02M17;Број активних привредних друштава по NACE Rev.2  (сектор P);5;2021;80039;Алибунар;1;6/8/2021 3:37:40 PM;6/8/2021 3:37:40 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
9792;IND02M18;Број активних привредних друштава по NACE Rev.2  (сектор Q);5;2021;80039;Алибунар;0;6/8/2021 3:37:40 PM;6/8/2021 3:37:40 PM;A;Агенција за привредне регистре (АПР) и Републички завод за статистику (РЗС)
